query,response,score,timestamp
"The movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes .",Windtalkers celebrates the human spirit and packs an emotional wallop .,0.125,"26/02/2017, 19:25:56"
Think of it as a sort of comfort food for the mind .,Worth the effort to watch .,0.0,"26/02/2019, 09:38:27"
An unbelievably fun film just a leading man away from perfection .,Often moving and explores the discomfort inherent in the contacts between the American ` hosts ' and their ` guests . ',0.3,"26/03/2015, 14:43:45"
Attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .,Enjoy it for what it is ; you can hate yourself later .,-0.3333333333333333,"26/03/2018, 09:09:53"
Her film is unrelentingly claustrophobic and unpleasant .,Makes an aborbing if arguable case for the man 's greatness .,-0.7,"26/04/2016, 18:03:15"
"While it would be easy to give Crush the new title of Two Weddings and a Funeral , it 's a far more thoughtful film than any slice of Hugh Grant whimsy .","One of those rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind .",0.31393939393939396,"26/04/2019, 16:38:14"
"A gentle , compassionate drama about grief and healing .","-LRB- Director Peter -RRB- Jackson and his crew have so steeped themselves in the majesty of Tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not .",-0.30000000000000004,"26/05/2015, 19:06:54"
There are moments it can be heart-rending in an honest and unaffected -LRB- and gentle -RRB- way .,The movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .,0.25,"26/05/2017, 16:19:31"
"Windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .","Even if the ride 's a little bumpy , with a final lap that 's all too suspiciously smooth , you gotta give director Roger Michell , best known for the superfluous Notting Hill , credit for trying .",0.1787878787878788,"26/05/2018, 08:10:06"
"Clever , brutal and strangely soulful movie .",That rara avis : the intelligent romantic comedy with actual ideas on its mind .,-0.2527777777777778,"26/05/2018, 11:53:33"
"The people in Dogtown and Z-Boys are so funny , aggressive and alive , you have to watch them because you ca n't wait to see what they do next .","Like its two predecessors , 1983 's Koyaanisqatsi and 1988 's Powaqqatsi , the cinematic collage Naqoyqatsi could be the most navel-gazing film ever .",0.11666666666666665,"26/05/2019, 09:39:37"
Disturbing and brilliant documentary .,Francophiles will snicker knowingly and you 'll want to slap them .,0.13333333333333333,"26/06/2019, 00:59:42"
"If no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch .","Occasionally funny , always very colorful and enjoyably overblown in the traditional AlmodÃ³var style .",-0.08333333333333333,"26/06/2019, 22:10:35"
Makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the Kurdish refugees of Iran 's borderlands .,A yarn that respects the Marvel version without becoming ensnared by it .,-0.016666666666666677,"26/07/2016, 18:23:30"
It 's a movie -- and an album -- you wo n't want to miss .,Once you get into its rhythm ... the movie becomes a heady experience .,0.0,"26/09/2015, 17:59:15"
A savvy exploration of paranoia and insecurity in America 's culture of fear .,"Bright seems alternately amused and disgusted with this material , and he ca n't help throwing in a few of his own touches .",0.0,"26/10/2015, 12:15:05"
... In this incarnation its fizz is infectious .,"Branagh , in his most forceful non-Shakespeare screen performance , grounds even the softest moments in the angry revolt of his wit .",0.0,"26/10/2015, 16:26:29"
"If nothing else , this movie introduces a promising , unusual kind of psychological horror .","The laser-projected paintings provide a spell-casting beauty , while Russell and Dreyfus are a romantic pairing of hearts , preciously exposed as history corners them .",0.25,"26/10/2016, 01:29:15"
"While this film is not in the least surprising , it is still ultimately very satisfying .","A provocative movie about loss , anger , greed , jealousy , sickness and love .",0.35000000000000003,"26/10/2017, 01:02:52"
Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .,"The film is exhilarating to watch because Sandler , liberated from the constraints of formula , reveals unexpected depths as an actor .",0.6,"26/10/2017, 17:41:23"
A very funny movie .,"But if you expect light romantic comedy , good gosh , will you be shocked .",0.325,"27/01/2015, 17:45:19"
This is simply the most fun you 'll ever have with a documentary !,Good actress .,0.2,"27/01/2019, 20:04:32"
"Visits spy-movie territory like a novel you ca n't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .","Makes S&M seem very romantic , and Maggie Gyllenhaal is a delight .",0.12361111111111112,"27/02/2015, 01:39:43"
Scores a few points for doing what it does with a dedicated and good-hearted professionalism .,"This boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of Chinese , one which can only qualify as a terrible tragedy .",-0.2,"27/02/2019, 11:03:29"
"As Weber and Weissman demonstrate with such insight and celebratory verve , the Cockettes were n't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .",There is n't a weak or careless performance amongst them .,0.09999999999999999,"27/03/2019, 18:27:42"
Is this progress ?,"Aside from being the funniest movie of the year , Simone , Andrew Niccol 's brilliant anti-Hollywood satire , has a wickedly eccentric enchantment to it .",0.0,"27/04/2015, 11:18:21"
A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,"another great ` what you do n't see ' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances",0.05,"27/04/2016, 05:46:03"
It is now .,"It dares to be a little different , and that shading is what makes it worthwhile .",0.0,"27/05/2015, 11:56:02"
"Those who would follow Haneke on his creepy explorations ... are rewarded by brutal , committed performances from Huppert and Magimel .","It turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .",-0.6875,"27/05/2016, 15:01:24"
"Hey , who else needs a shower ?",Everywhere the camera looks there is something worth seeing .,0.0,"27/05/2017, 08:50:50"
Steve Irwin 's method is Ernest Hemmingway at accelerated speed and volume .,"`` Antwone Fisher '' is an earnest , by-the-numbers effort by Washington .",0.0,"27/05/2017, 10:54:22"
A film of precious increments artfully camouflaged as everyday activities .,"This concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under-12 audience is concerned .",0.15,"27/05/2018, 15:52:41"
A model of what films like this should be like .,A dream cast of solid female talent who build a seamless ensemble .,0.0,"27/06/2016, 03:12:10"
"An amusing , breezily apolitical documentary about life on the campaign trail .","Cho 's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience .",0.3,"27/07/2016, 05:39:59"
An enchanting spectacular for Potter fans anxious to ride the Hogwarts Express toward a new year of magic and mischief .,"The story , like life , refuses to be simple , and the result is a compelling slice of awkward emotions .",0.24659090909090908,"27/07/2018, 11:42:06"
"Though it is by no means his best work , Laissez-Passer is a distinguished and distinctive effort by a bona-fide master , a fascinating film replete with rewards to be had by all willing to make the effort to reap them .","The film 's sharp , often mischievous sense of humor will catch some off guard ...",0.65,"27/07/2018, 17:24:48"
"By the end of No Such Thing the audience , like Beatrice , has a watchful affection for the monster .","feeling to it , but like the 1920 's , the trip there is a great deal of fun .",0.0,"27/08/2015, 02:21:44"
"Children may not understand everything that happens -- I 'm not sure even Miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted .",Their computer-animated faces are very expressive .,0.22142857142857142,"27/08/2018, 07:49:11"
You 'll probably love it .,Some movies are like a tasty hors-d'oeuvre ; this one is a feast .,0.5,"27/09/2016, 03:32:04"
"Call me a wimp , but I cried , not once , but three times in this animated sweet film .","The actors are so terrific at conveying their young angst , we do indeed feel for them .",0.35,"27/09/2017, 09:31:16"
A refreshing Korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters .,It wo n't rock any boats but is solid meat-and-potatoes filmmaking .,0.22,"27/09/2019, 16:27:24"
"A few artsy flourishes aside , Narc is as gritty as a movie gets these days .","A gentle blend of present day testimonials , surviving footage of Burstein and his family performing , historical archives , and telling stills .",-0.1,"27/10/2016, 05:56:44"
"If you liked such movies as Notting Hill , Four Weddings And A Funeral , Bridget Jones ' Diary or High Fidelity , then you wo n't want to miss About A Boy .",A worthy entry into a very difficult genre .,0.25333333333333335,"27/11/2017, 04:05:40"
What 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an Ikea world .,A marvellous journey from childhood idealism to adolescent self-absorption .,0.4047619047619047,"27/11/2017, 13:07:50"
The film is often filled with a sense of pure wonderment and excitement not often seen in today 's cinema du sarcasm,"These are lives worth watching , paths worth following .",0.30714285714285716,"27/11/2018, 17:46:00"
"The stunning , dreamlike visuals will impress even those viewers who have little patience for Euro-film pretension .","Its direction , its script , and Weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .",0.15625,"27/12/2017, 05:48:43"
The actors are fantastic .,Invincible is a wonderful movie .,0.4,"28/01/2016, 09:00:41"
"At about 95 minutes , Treasure Planet maintains a brisk pace as it races through the familiar story .",There 's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances .,0.375,"28/01/2017, 06:26:10"
... always remains movingly genuine .,Boisterous and daft documentary .,0.4,"28/02/2015, 06:41:24"
"The whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like Bellini and Mullinski , that the compact 86 minutes breezes by .",well worth the time .,0.0,"28/02/2016, 08:50:19"
The movie is one of the best examples of artful Large Format filmmaking you are likely to see anytime soon .,"Marvelous , merry and , yes , melancholy film .",0.4047619047619047,"28/03/2019, 12:45:40"
... has freaky scenes where the crew wonder if they 're ghosts imagining themselves as alive .,A wildly funny prison caper .,0.1,"28/03/2019, 13:45:06"
"My goodness , Queen Latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts .","Goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .",0.1,"28/03/2019, 17:41:14"
"With the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",Tailored to entertain !,0.31666666666666665,"28/04/2016, 12:51:16"
"The story feels more like a serious read , filled with heavy doses of always enticing Sayles dialogue .","A stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in Australia 's film history .",0.09166666666666666,"28/04/2017, 22:04:57"
"This is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story 's a little weak .","Witty , touching and well paced .",0.109375,"28/04/2019, 04:30:08"
"A thoughtful , moving piece that faces difficult issues with honesty and beauty .","An intelligent , moving and invigorating film .",-0.04999999999999999,"28/05/2015, 00:19:22"
"It might be tempting to regard Mr. Andrew and his collaborators as oddballs , but Mr. Earnhart 's quizzical , charming movie allows us to see them , finally , as artists .","It 's rather like a Lifetime special -- pleasant , sweet and forgettable .",0.35,"28/05/2016, 17:05:35"
"For anyone who remembers the '60s or is interested in one man 's response to stroke , Ram Dass : Fierce Grace is worth seeking out .",A worthy tribute to a great humanitarian and her vibrant ` co-stars . ',0.275,"28/07/2018, 23:05:28"
"As a director , Mr. Ratliff wisely rejects the temptation to make fun of his subjects .","Though the film 's scenario is certainly not earthshaking , this depiction of fluctuating female sexuality has two winning lead performances and charm to spare .",0.5,"28/07/2019, 07:50:28"
"It uses an old-time formula , it 's not terribly original and it 's rather messy -- but you just have to love the big , dumb , happy movie My Big Fat Greek Wedding .","Director Benoit Jacquot , making his first opera-to-film translation with Tosca , conveys the heaving passion of Puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation .",0.06718750000000001,"28/10/2017, 22:31:27"
An original gem about an obsession with time .,"Though the violence is far less sadistic than usual , the film is typical Miike : fast , furious and full of off-the-cuff imaginative flourishes .",0.375,"28/10/2018, 10:43:51"
"Often gruelling and heartbreaking to witness , but Seldahl and Wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .","A charming , quirky and leisurely paced Scottish comedy -- except with an outrageous central gimmick that could have been a reject from Monty Python 's Meaning of Life .",-0.049999999999999996,"28/11/2018, 15:46:39"
i am sad,ROBO:  Share your feelings with me. I am here to listen!,-0.4767,"24/11/2019, 16: 00: 16"
what is flu?,"answer flu, or influenza, is a contagious respiratory infection caused by a variety of flu viruses. symptoms of flu involve muscle aches and soreness, headache, and fever. answer forget what you might have heard. you can’t get the flu from the flu vaccine, but you may have side effects that mimic cold or flu symptoms. some of these are: the nasal spray vaccine can also cause a runny nose, headache, vomiting, fever, wheezing, and muscle aches. however, the vaccine can trigger an immune response from your body, so you may have a few mild symptoms, like achy muscles or a low-grade fever. the nasal flu vaccine, flumist, is made with a weakened live flu virus. it also cannot give you the flu, but is more likely to cause symptoms such as achy muscles or a low fever.",-0.3818,"13/05/2020, 13: 17: 55"
